id,위도,경도,한글과명,한글보통명,학명,조사연도,조사일자,개체수
30892,37.28499999999999,127.01777777777778,애우묵날도래과,큰애우묵날도래,Apatania maritima,2020,2020-07-17,1
30306,37.31240229924519,127.02004547198614,애우묵날도래과,큰애우묵날도래,Apatania maritima,2015,2015-04-27,1
30312,37.31240229924519,127.02004547198614,애우묵날도래과,애우묵날도래,Apatania sinensis,2015,2015-08-31,1
30021,37.30000736283914,127.02905085139805,애우묵날도래과,애우묵날도래,Apatania sinensis,2016,2016-03-28,1
30310,37.31240229924519,127.02004547198614,애우묵날도래과,애우묵날도래,Apatania sinensis,2015,2015-05-28,1
30313,37.31240229924519,127.02004547198614,애우묵날도래과,애우묵날도래,Apatania sinensis,2015,2015-11-09,1
30311,37.31240229924519,127.02004547198614,애우묵날도래과,애우묵날도래,Apatania sinensis,2015,2015-07-31,1
30442,37.31240229924519,127.02004547198614,애우묵날도래과,애우묵날도래,Apatania sinensis,2016,2016-07-18,1
29930,37.30000736283914,127.02905085139805,물장군과,물자라,Appasus japonicus,2015,2015-10-26,1
35053,37.27269444465638,126.96216666645473,물장군과,물자라,Appasus japonicus,2017,2017-06-01,1
31690,37.265761111577355,127.01423888842267,물장군과,물자라,Appasus japonicus,2017,2017-11-06,1
35396,37.300305555562176,126.94461111068725,물장군과,물자라,Appasus japonicus,2016,2016-09-12,1
32217,37.284000000026495,126.98397222220899,물장군과,물자라,Appasus japonicus,2016,2016-10-11,1
35383,37.24266666624281,126.97105555560854,물장군과,물자라,Appasus japonicus,2014,2014-05-19,1
33311,37.31177777820163,126.98202777756585,물장군과,물자라,Appasus japonicus,2017,2017-06-12,1
35351,37.24266666624281,126.97105555560854,물장군과,물자라,Appasus japonicus,2015,2015-05-18,1
34354,37.248058332867096,127.04129166656071,물장군과,물자라,Appasus japonicus,2017,2017-10-02,1
34353,37.248058332867096,127.04129166656071,물장군과,물자라,Appasus japonicus,2017,2017-06-12,1
35332,37.24266666624281,126.97105555560854,물장군과,물자라,Appasus japonicus,2016,2016-06-13,1
35601,37.300305555562176,126.94461111068725,물장군과,물자라,Appasus japonicus,2016,2016-06-13,1
35226,37.27269444465638,126.96216666645473,물장군과,물자라,Appasus japonicus,2015,2015-09-07,1
